mat,T,k,bid,ask,mid,w,half_spread,in_cone,iv_rough,iv_classic
1,0.1040383288648205,-0.1420920657051954,0.250825852,0.252148684,0.251487268,0.0065799921219552,0.0006614159999999,True,0.249921899547065,0.24992189246253957
1,0.1040383288648205,-0.1412693599082972,0.250162515,0.251477478,0.250819997,0.0065451210676888,0.0006574815,True,0.24947914729561252,0.2494791403080203
1,0.1040383288648205,-0.1396259737693085,0.249041672,0.25033918,0.249690426,0.0064863017438649,0.000648754,True,0.24859222445936063,0.2485922176653815
1,0.1040383288648205,-0.1379852839178858,0.247900129,0.248967974,0.248434052,0.0064211913696228,0.0005339225,True,0.24770344673953124,0.24770344013939732
1,0.1040383288648205,-0.1363472826670539,0.246738242,0.248002105,0.247370173,0.0063663136789567,0.0006319315,True,0.2468127743123818,0.2468127679070285
1,0.1040383288648205,-0.1347119589330605,0.245556347,0.247010912,0.246283629,0.0063105099562808,0.0007272824999999,True,0.24592007589689488,0.24592006968795566
1,0.1040383288648205,-0.1338952988303547,0.245061696,0.246300504,0.2456811,0.0062796706010383,0.000619404,True,0.24547290503602276,0.2454728989260694
1,0.1040383288648205,-0.1330793051171956,0.244354761,0.245790866,0.245072814,0.0062486132106796,0.0007180524999999,True,0.24502514530250752,0.24502513929217773
1,0.1040383288648205,-0.1314493136560419,0.243337181,0.244753358,0.24404527,0.0061963245503013,0.0007080884999999,True,0.24412771973001748,0.24412771392097946
1,0.1040383288648205,-0.1298219736053797,0.242094554,0.243294131,0.242694342,0.0061279141294115,0.0005997885,True,0.24322750296298554,0.24322749735815924
1,0.1040383288648205,-0.1281972774883616,0.241031247,0.242410903,0.241721075,0.0060788636425482,0.000689828,True,0.24232419631463728,0.24232419091705948
1,0.1040383288648205,-0.1265752178626764,0.23994431,0.241305513,0.240624912,0.0060238554752229,0.0006806015,True,0.24141752312367382,0.2414175179362018
1,0.1040383288648205,-0.1257651730711091,0.239392112,0.240744266,0.240068189,0.0059960134757761,0.000676077,True,0.240962848626728,0.24096284354529407
1,0.1040383288648205,-0.1249557839210429,0.238834161,0.240177381,0.239505771,0.005967952150822,0.00067161,True,0.240507249734096,0.24050724475928778
1,0.1040383288648205,-0.1233389683060652,0.237701194,0.239026881,0.238364038,0.0059111888666173,0.0006628434999999,True,0.23959320653708815,0.23959320177708618
1,0.1040383288648205,-0.1217247636941467,0.236545781,0.237668065,0.237106923,0.0058490029022016,0.000561142,True,0.23867529614561955,0.23867529160197734
1,0.1040383288648205,-0.1201131594124115,0.235368272,0.236660164,0.236014218,0.0057952169758915,0.000645946,True,0.2377534936497409,0.23775348932353443
1,0.1040383288648205,-0.118504148220563,0.234351825,0.235626028,0.234988926,0.0057449752277049,0.0006371014999999,True,0.23682784491701903,0.23682784080875427
1,0.1040383288648205,-0.1177006135531783,0.23374297,0.23500919,0.23437608,0.0057150487619532,0.00063311,True,0.23636360888410912,0.23636360488485197
1,0.1040383288648205,-0.1168977229113855,0.233128801,0.234387131,0.233757966,0.0056849442095031,0.000629165,True,0.23589845226027523,0.235898448370017
1,0.1040383288648205,-0.115293872943935,0.232062766,0.233304297,0.232683532,0.005632804297722,0.0006207654999999,True,0.23496545473663943,0.23496545106414665
1,0.1040383288648205,-0.1136925911927188,0.230971341,0.232022015,0.231496678,0.0055754881113567,0.000525337,True,0.23402901099554993,0.2340290075404402
1,0.1040383288648205,-0.1120938705646249,0.229854945,0.23106418,0.230459562,0.0055256431183013,0.0006046175,True,0.23308927520211709,0.23308927196402374
1,0.1040383288648205,-0.1104977006482257,0.228713971,0.22990767,0.22931082,0.0054706944896135,0.0005968495,True,0.23214637408932964,0.232146371068071
1,0.1040383288648205,-0.1097005700838773,0.228049364,0.229404881,0.228727122,0.0054428792357783,0.0006777585,True,0.23167376537630602,0.2316737624634886
1,0.1040383288648205,-0.1089040744305921,0.227548789,0.228895076,0.228221932,0.0054188623940803,0.0006731435,True,0.23120039315269328,0.2312003903483919
1,0.1040383288648205,-0.1073129849304932,0.226526447,0.227689156,0.227107802,0.0053660841122604,0.0005813545,True,0.23025136177141184,0.23025135918463416
1,0.1040383288648205,-0.1057244218636585,0.225311783,0.226296483,0.225804133,0.005304654967151,0.00049235,True,0.22929924421333692,0.22929924184513467
1,0.1040383288648205,-0.1041383783275365,0.224236384,0.225369668,0.224803026,0.0052577226547339,0.0005666419999999,True,0.22834394300677016,0.22834394085870774
1,0.1040383288648205,-0.1025548474506073,0.223133984,0.224252635,0.22369331,0.0052059424080813,0.0005593254999999,True,0.22738530252633865,0.2273853006004425
1,0.1040383288648205,-0.1017640208057218,0.222572788,0.223684266,0.223128527,0.0051796875682426,0.0005557389999999,True,0.2269046673316001,0.22690466551767574
1,0.1040383288648205,-0.1009738190734536,0.222004993,0.223266654,0.222635824,0.0051568376890606,0.0006308304999999,True,0.22642311793439043,0.22642311623309594
1,0.1040383288648205,-0.0993952864017669,0.220849793,0.222095595,0.221472694,0.0051030960722415,0.000622901,True,0.22545715428842272,0.22545715281443593
1,0.1040383288648205,-0.0978192426716204,0.219668739,0.220745691,0.220207215,0.0050449452372798,0.0005384759999999,True,0.22448716210489467,0.22448716086106926
1,0.1040383288648205,-0.0962456778461987,0.218614463,0.219828813,0.219221638,0.0049998871764466,0.000607175,True,0.2235128935595847,0.22351289254879697
1,0.1040383288648205,-0.094674585237353,0.217531148,0.218729944,0.218130546,0.0049502409734482,0.000599398,True,0.2225341237024585,0.22253412292743094
1,0.1040383288648205,-0.0938899646874151,0.216904064,0.218095658,0.217499861,0.0049216569041858,0.0005957969999999,True,0.22204299028481164,0.22204298962861754
1,0.1040383288648205,-0.0931059581866812,0.216419222,0.217602877,0.217011049,0.0048995597720776,0.0005918275,True,0.22155066284738123,0.22155066231060072
1,0.1040383288648205,-0.0915397867777711,0.215279082,0.21644799,0.215863536,0.0048478808947904,0.0005844539999999,True,0.22056236488790026,0.2205623645914982
1,0.1040383288648205,-0.090757619948767,0.214625738,0.215932625,0.215279182,0.0048216694811465,0.0006534434999999,True,0.2200663709713495,0.22006637079583377
1,0.1040383288648205,-0.0899760655207468,0.214111097,0.215121644,0.21461637,0.0047920248069388,0.0005052735,True,0.21956913764675967,0.21956913759250085
1,0.1040383288648205,-0.0891951203497654,0.21358866,0.214592708,0.214090684,0.0047685781781183,0.0005020239999999,True,0.21907065986650004,0.219070659933832
1,0.1040383288648205,-0.0884147845782675,0.212915604,0.214198289,0.213556947,0.0047448312876855,0.0006413424999999,True,0.21857093762182836,0.21857093781104403
1,0.1040383288648205,-0.0876350572559223,0.212378661,0.213511955,0.212945308,0.0047176912860847,0.000566647,True,0.21806997289692903,0.21806997320826635
1,0.1040383288648205,-0.0868559374346197,0.211834078,0.213100627,0.212467352,0.0046965373252673,0.0006332744999999,True,0.21756777003881914,0.2175677704724775
1,0.1040383288648205,-0.0860774241684645,0.211281908,0.212540553,0.21191123,0.004671983627774,0.0006293225,True,0.21706433537696848,0.21706433593309488
1,0.1040383288648205,-0.0852995176028123,0.210722201,0.211973047,0.211347624,0.0046471651564908,0.000625423,True,0.21655967750585528,0.2165596781845942
1,0.1040383288648205,-0.0845222146172429,0.210155004,0.211398156,0.21077658,0.0046220865618899,0.0006215759999999,True,0.216053803997275,0.21605380479873593
1,0.1040383288648205,-0.0837455153623537,0.209580363,0.210815923,0.210198143,0.0045967524635212,0.0006177799999999,True,0.21554672515974677,0.21554672608400788
1,0.1040383288648205,-0.0829694189010378,0.208998323,0.210226389,0.209612356,0.0045711674062958,0.0006140329999999,True,0.21503845072131955,0.2150384517684657
1,0.1040383288648205,-0.0821939242983691,0.208544857,0.209494263,0.20901956,0.0045453489086484,0.0004747029999999,True,0.21452899004502776,0.21452899121514343
1,0.1040383288648205,-0.0814190306215946,0.207947323,0.209025575,0.208486449,0.0045221923647427,0.000539126,True,0.21401835165147107,0.21401835294463378
1,0.1040383288648205,-0.0806447380241133,0.207342521,0.20854803,0.207945276,0.0044987461198732,0.0006027544999999,True,0.21350654348301834,0.21350654489932475
1,0.1040383288648205,-0.0798710434086894,0.206863924,0.20792889,0.207396407,0.0044750286919943,0.000532483,True,0.2129935696161855,0.21299357115576847
1,0.1040383288648205,-0.0790979469338752,0.206243905,0.207434674,0.20683929,0.0044510189606694,0.0005953845,True,0.21247943418745852,0.2124794358504605
1,0.1040383288648205,-0.078325447675544,0.20561673,0.206800582,0.206208656,0.0044239188405358,0.000591926,True,0.21196413820493348,0.2119641399915381
1,0.1040383288648205,-0.0775535447117095,0.205113473,0.206289902,0.205701688,0.0044021929987158,0.0005882145,True,0.211447680000481,0.21144768191089752
1,0.1040383288648205,-0.0767822371225188,0.204471322,0.205641012,0.205056167,0.0043746069422922,0.000584845,True,0.210930055030274,0.21093005706477755
1,0.1040383288648205,-0.0760115250692204,0.203951587,0.205114057,0.204532822,0.004352305665914,0.0005812349999999,True,0.21041125647089243,0.21041125862978333
1,0.1040383288648205,-0.0752414054774279,0.203423284,0.204578639,0.204000961,0.0043296998863147,0.0005776774999999,True,0.20989127225031415,0.20989127453394935
1,0.1040383288648205,-0.0744718785134562,0.202886465,0.203780033,0.203333249,0.0043014033397928,0.000446784,True,0.20937008941707141,0.20937009182585384
1,0.1040383288648205,-0.0737029432659201,0.202341184,0.203356017,0.2028486,0.0042809228093388,0.0005074164999999,True,0.20884769131479555,0.2088476938491849
1,0.1040383288648205,-0.0729345988255355,0.201661138,0.202796256,0.202228697,0.0042547978869392,0.000567559,True,0.20832405845398527,0.20832406111447382
1,0.1040383288648205,-0.0721668442851127,0.201099829,0.202228213,0.201664021,0.0042310700187909,0.0005641919999999,True,0.20779916872040177,0.20779917150754132
1,0.1040383288648205,-0.07139967981356,0.200530186,0.2017763,0.201153243,0.0042096641121864,0.0006230569999999,True,0.2072729983781374,0.20727300129251425
1,0.1040383288648205,-0.0706331023590133,0.199952253,0.201191094,0.200571673,0.0041853575167919,0.0006194204999999,True,0.20674551943525876,0.20674552247749137
1,0.1040383288648205,-0.0698671120953618,0.199366067,0.200597735,0.199981901,0.0041607799927874,0.0006158339999999,True,0.2062167044222519,0.20621670759299332
1,0.1040383288648205,-0.069101708123729,0.198894353,0.199996259,0.199445306,0.0041384813909546,0.000550953,True,0.20568652383640168,0.20568652713633465
1,0.1040383288648205,-0.0683368895473008,0.198291072,0.199386698,0.198838885,0.0041133532321358,0.0005478129999999,True,0.20515494729171027,0.20515495072152787
1,0.1040383288648205,-0.067572655471319,0.197679655,0.198889895,0.198284775,0.0040904595779726,0.00060512,True,0.2046219439466857,0.20462194750708482
1,0.1040383288648205,-0.0668090060721668,0.197180687,0.198143445,0.197662066,0.0040648079228338,0.000481379,True,0.20408748368556698,0.20408748737727186
1,0.1040383288648205,-0.0660459383201818,0.196552413,0.19774871,0.197150562,0.0040437975655859,0.0005981484999999,True,0.2035515345479007,0.20355153837162304
1,0.1040383288648205,-0.0652834523966445,0.196035266,0.19710579,0.196570528,0.0040200381640144,0.0005352619999999,True,0.20301406762944474,0.20301407158588533
1,0.1040383288648205,-0.0645215474149589,0.195390278,0.196573019,0.195981648,0.0039959880266373,0.0005913704999999,True,0.20247505447520506,0.20247505856504305
1,0.1040383288648205,-0.063760222490554,0.194855122,0.196031017,0.19544307,0.0039740554212801,0.0005879475,True,0.20193446817854854,0.20193447240244894
1,0.1040383288648205,-0.0629994778059036,0.19431068,0.195479831,0.194895255,0.0039518085735876,0.0005845754999999,True,0.20139228445227786,0.20139228881087182
1,0.1040383288648205,-0.0622393103496063,0.193756997,0.194803428,0.194280212,0.0039269059959421,0.0005232155,True,0.2008484788521352,0.20084848334600644
1,0.1040383288648205,-0.061479720308966,0.193194113,0.194119184,0.193656649,0.0039017388044949,0.0004625354999999,True,0.20030303154281717,0.20030303617253462
1,0.1040383288648205,-0.0607207068074497,0.19262207,0.193656789,0.193139429,0.0038809250350571,0.0005173594999999,True,0.19975592441594378,0.199755929182019
1,0.1040383288648205,-0.0599622689705193,0.192040903,0.193184043,0.192612473,0.0038597767187406,0.0005715699999999,True,0.1992071419412878,0.19920714684419108
1,0.1040383288648205,-0.059204405925625,0.191450647,0.192360422,0.191905534,0.0038314958991391,0.0004548875,True,0.1986566711985841,0.1986566762387334
1,0.1040383288648205,-0.0584471178623879,0.190851331,0.191982015,0.191416673,0.0038120000237908,0.0005653419999999,True,0.19810450262247847,0.19810450780024844
1,0.1040383288648205,-0.0576904017910371,0.190242986,0.191367573,0.190805279,0.0037876874931425,0.0005622935,True,0.19755062681748703,0.19755063213319798
1,0.1040383288648205,-0.0569342579059437,0.189737641,0.19085589,0.190296765,0.0037675253097929,0.0005591244999999,True,0.19699503905119906,0.1969950445051308
1,0.1040383288648205,-0.056178685342451,0.189110714,0.190223042,0.189666878,0.0037426253838296,0.0005561639999999,True,0.1964377359636086,0.1964377415559926
1,0.1040383288648205,-0.0554236832378612,0.188585623,0.189691803,0.189138713,0.0037218102423856,0.0005530899999999,True,0.1958787160913115,0.19587872182234198
1,0.1040383288648205,-0.0546692507314285,0.187940231,0.189040658,0.188490444,0.0036963411105754,0.0005502134999999,True,0.1953179795777711,0.19531798544758847
1,0.1040383288648205,-0.0539153880197493,0.187395534,0.188489996,0.187942765,0.0036748920939207,0.0005472309999999,True,0.1947555286375653,0.1947555346463017
1,0.1040383288648205,-0.0531620921343803,0.186840785,0.187929374,0.187385079,0.0036531153023742,0.0005442945,True,0.19419136405149573,0.19419137019923743
1,0.1040383288648205,-0.0524093632765894,0.186276018,0.187250666,0.186763342,0.0036289137068901,0.000487324,True,0.19362548952247693,0.193625495809292
1,0.1040383288648205,-0.0516572005933826,0.185701265,0.18645552,0.186078393,0.0036023446509088,0.0003771275,True,0.19305790814659907,0.1930579145725398
1,0.1040383288648205,-0.0509056032336893,0.185116555,0.18618806,0.185652307,0.0035858660983366,0.0005357525,True,0.19248862281792217,0.19248862938301609
1,0.1040383288648205,-0.0501545703483561,0.184521914,0.185587896,0.185054905,0.0035628256420733,0.0005329909999999,True,0.191917635854322,0.19191764255861413
1,0.1040383288648205,-0.0494041021407866,0.183917364,0.184977906,0.184447635,0.0035394807095669,0.0005302709999999,True,0.19134494944270947,0.19134495628622894
1,0.1040383288648205,-0.0486541956635682,0.18340855,0.184463498,0.183936024,0.0035198726960139,0.000527474,True,0.19077056209466445,0.19077056907745601
1,0.1040383288648205,-0.0479048511246995,0.182783707,0.183833383,0.183308545,0.0034958982850663,0.0005248379999999,True,0.19019447315688343,0.19019448027900399
1,0.1040383288648205,-0.04715606768264,0.182149013,0.183297822,0.182723417,0.0034736158187751,0.0005744045,True,0.18961667934217857,0.18961668660368444
1,0.1040383288648205,-0.0464078444977387,0.181608509,0.182647659,0.182128084,0.0034510178470146,0.0005195749999999,True,0.1890371753117899,0.1890371827127785
1,0.1040383288648205,-0.0456601807322271,0.181057135,0.182091043,0.181574089,0.0034300552488884,0.000516954,True,0.18845595350653666,0.18845596104711618
1,0.1040383288648205,-0.0449130765961523,0.180494919,0.181523671,0.181009295,0.0034087497680575,0.0005143759999999,True,0.18787300484907146,0.18787301252937638
1,0.1040383288648205,-0.0441665291628412,0.179819411,0.180843283,0.180331347,0.0033832634814106,0.0005119359999999,True,0.18728831541654087,0.18728832323674136
1,0.1040383288648205,-0.0434205386468609,0.179236082,0.180356746,0.179796414,0.0033632210983244,0.000560332,True,0.1867018713376647,0.18670187929794962
1,0.1040383288648205,-0.0426751042179208,0.178743442,0.179757227,0.179250334,0.0033428224854437,0.0005068924999999,True,0.1861136555858406,0.18611366368642496
1,0.1040383288648205,-0.0419302250475853,0.178138062,0.179147021,0.178642542,0.0033201916075828,0.0005044794999999,True,0.18552364890775308,0.18552365714888122
1,0.1040383288648205,-0.0411859003092689,0.177521926,0.178626466,0.178074196,0.0032990990296028,0.00055227,True,0.18493182999152538,0.1849318383734615
1,0.1040383288648205,-0.0404421302195017,0.176995063,0.177994441,0.177494752,0.0032776637740944,0.0004996889999999,True,0.18433817651900636,0.18433818504203603
1,0.1040383288648205,-0.0396989118720655,0.176356962,0.177451143,0.176904053,0.0032558840761637,0.0005470904999999,True,0.18374266210423384,0.18374267076865058
1,0.1040383288648205,-0.0389562454879374,0.175807212,0.176797334,0.176302273,0.0032337704689701,0.000495061,True,0.1831452615903027,0.18314527039641315
1,0.1040383288648205,-0.0382141302478766,0.175147171,0.176231344,0.175689257,0.0032113214487697,0.0005420865,True,0.18254594807029495,0.18254595701841464
1,0.1040383288648205,-0.0374725653344648,0.174574572,0.175653792,0.175114182,0.0031903329344511,0.0005396099999999,True,0.18194469409014463,0.18194470318057887
1,0.1040383288648205,-0.0367315509695153,0.173990332,0.174967085,0.174478709,0.0031672201077363,0.0004883764999999,True,0.18134147288882707,0.18134148212187384
1,0.1040383288648205,-0.0359910842636419,0.173394454,0.174464034,0.173929244,0.0031473032206429,0.0005347899999999,True,0.18073625542387256,0.18073626479980545
1,0.1040383288648205,-0.0352511654430452,0.172883811,0.173851831,0.173367821,0.0031270177690066,0.00048401,True,0.18012901585320623,0.18012902537227468
1,0.1040383288648205,-0.0345117936975434,0.172264239,0.173324392,0.172794315,0.0031063634492832,0.0005300764999999,True,0.17951972856911655,0.1795197382315404
1,0.1040383288648205,-0.0337729682187504,0.171633028,0.172688663,0.172160845,0.0030836291242064,0.0005278174999999,True,0.1789083694416126,0.17890837924756384
1,0.1040383288648205,-0.0330346882000704,0.171085784,0.172136864,0.171611324,0.0030639752407871,0.00052554,True,0.17829491620022914,0.17829492614983394
1,0.1040383288648205,-0.0322969538695172,0.170430856,0.17157268,0.171001768,0.0030422476820612,0.000570912,True,0.17767934965406507,0.17767935974738597
1,0.1040383288648205,-0.0315597623576507,0.169859065,0.170901415,0.17038024,0.0030201729879275,0.0005211749999999,True,0.17706165056495302,0.17706166080200125
1,0.1040383288648205,-0.0308231138968013,0.169274791,0.170312848,0.16979382,0.0029994189151832,0.0005190284999999,True,0.1764418051069168,0.17644181548762483
1,0.1040383288648205,-0.0300870076874826,0.168678026,0.169711877,0.169194952,0.0029782981431558,0.0005169255,True,0.17581980166481834,0.17581981218903184
1,0.1040383288648205,-0.0293514429319721,0.168068756,0.169004918,0.168536837,0.0029551739228816,0.0004680809999999,True,0.17519563189238987,0.1751956425598852
1,0.1040383288648205,-0.0286164188343067,0.167446964,0.168472658,0.167959811,0.0029349730799288,0.0005128469999999,True,0.1745692908600094,0.17456930167047524
1,0.1040383288648205,-0.0278819356285512,0.16690555,0.168020036,0.167462793,0.002917628738616,0.0005572429999999,True,0.17394077803273247,0.17394078898575843
1,0.1040383288648205,-0.027147990464942,0.166258283,0.167368553,0.166813418,0.0028950450746358,0.0005551349999999,True,0.17331009379040815,0.17331010488550122
1,0.1040383288648205,-0.0264145835817918,0.165690631,0.16679669,0.166243661,0.0028753025946644,0.0005530294999999,True,0.17267724470163454,0.17267725593820746
1,0.1040383288648205,-0.025681714190122,0.165109655,0.166211598,0.165660626,0.0028551699487152,0.0005509714999999,True,0.17204223994837578,0.1720422513257323
1,0.1040383288648205,-0.0249493815026873,0.16451533,0.165613253,0.165064292,0.0028346512480221,0.0005489615,True,0.17140509210004487,0.17140510361741199
1,0.1040383288648205,-0.0242175847339708,0.16399883,0.165092755,0.164545792,0.0028168708033411,0.0005469624999999,True,0.17076581696568344,0.17076582862217965
1,0.1040383288648205,-0.0234863241239433,0.163377398,0.164467495,0.163922446,0.0027955690218529,0.0005450484999999,True,0.17012443430750054,0.17012444610215244
1,0.1040383288648205,-0.0227555968422527,0.162742523,0.163828884,0.163285704,0.0027738929302702,0.0005431805,True,0.16948096402621995,0.16948097595797612
1,0.1040383288648205,-0.02202540313305,0.162184413,0.163086676,0.162635545,0.0027518471424932,0.0004511315,True,0.16883543130627351,0.1688354433739752
1,0.1040383288648205,-0.0212957422176813,0.161522207,0.16269121,0.162106708,0.0027339800452977,0.0005845015,True,0.1681878627626992,0.16818787496511953
1,0.1040383288648205,-0.0205666133191957,0.160936068,0.162101268,0.161518668,0.0027141810658612,0.0005826,True,0.16753828706443602,0.1675382994002579
1,0.1040383288648205,-0.0198380156623405,0.160425069,0.161407879,0.160916474,0.0026939800987809,0.000491405,True,0.16688673465848075,0.16688674712631502
1,0.1040383288648205,-0.0191099494928503,0.159810141,0.160878957,0.160344549,0.002674864386442,0.000534408,True,0.16623323841682383,0.16623325101519762
1,0.1040383288648205,-0.0183824119995254,0.159180882,0.160157699,0.159669291,0.0026523825457052,0.0004884084999999,True,0.1655778297179262,0.1655778424453022
1,0.1040383288648205,-0.0176554034322146,0.158537228,0.159688221,0.159112725,0.0026339237291964,0.0005754964999999,True,0.16492054370655368,0.16492055656132498
1,0.1040383288648205,-0.0169289230224088,0.157967412,0.159115087,0.15854125,0.0026150375155497,0.0005738374999999,True,0.16426141543539668,0.1642614284158884
1,0.1040383288648205,-0.0162029700032731,0.157382555,0.15852702,0.157954788,0.0025957266596765,0.0005722324999999,True,0.1636004806180485,0.16360049372253008
1,0.1040383288648205,-0.0154775436096411,0.156870406,0.157923959,0.157397183,0.0025774323689364,0.0005267765,True,0.16293777551461996,0.16293778874129394
1,0.1040383288648205,-0.0147526440928726,0.156167456,0.157218277,0.156692867,0.0025544171505206,0.0005254104999999,True,0.16227333780204936,0.16227335114905844
1,0.1040383288648205,-0.0140282686606655,0.155624421,0.156759885,0.156192153,0.0025381178910641,0.0005677319999999,True,0.16160720284667635,0.1616072163120902
1,0.1040383288648205,-0.0133044175684292,0.154978468,0.156198279,0.155588374,0.0025185330361677,0.0006099054999999,True,0.16093940934804904,0.16093942292989427
1,0.1040383288648205,-0.0125810900576244,0.154490952,0.155534027,0.15501249,0.0024999236932128,0.0005215375,True,0.16026999574651876,0.16027000944273606
1,0.1040383288648205,-0.0118582853713569,0.15381363,0.15494107,0.15437735,0.0024794795516165,0.0005637199999999,True,0.15959900134923508,0.15959901515770505
1,0.1040383288648205,-0.0111360037655708,0.153207215,0.1543322,0.153769707,0.0024599990609651,0.0005624924999999,True,0.15892646754042858,0.15892648145895483
1,0.1040383288648205,-0.010414242463521,0.152584672,0.153793666,0.153189169,0.0024414592963485,0.0006044969999999,True,0.15825243434952355,0.15825244837581942
1,0.1040383288648205,-0.0096930017251482,0.152032083,0.153152492,0.152592287,0.0024224706942485,0.0005602044999999,True,0.1575769465097231,0.15757696064141846
1,0.1040383288648205,-0.0089722808000902,0.151462809,0.152581101,0.152021955,0.0024043959853406,0.0005591459999999,True,0.15690005016643604,0.15690006440105253
1,0.1040383288648205,-0.0082520789396056,0.150876746,0.151993043,0.151434895,0.0023858618298043,0.0005581484999999,True,0.15622179435493105,0.15622180868988628
1,0.1040383288648205,-0.0075323953965701,0.150359508,0.151302482,0.150830995,0.0023668708427348,0.0004714869999999,True,0.15554223159514585,0.15554224602773384
1,0.1040383288648205,-0.0068132304323076,0.14956819,0.150852043,0.150210116,0.0023474250278712,0.0006419265,True,0.15486141949263965,0.1548614340200098
1,0.1040383288648205,-0.0060945812885163,0.149102088,0.150213129,0.149657609,0.0023301880598003,0.0005555205,True,0.15417941761417522,0.154179432233336
1,0.1040383288648205,-0.0053764482304546,0.148447492,0.149557035,0.149002263,0.0023098251004046,0.0005547715,True,0.1534962939366164,0.15349630864440844
1,0.1040383288648205,-0.0046588305174178,0.147945916,0.149054083,0.148499999,0.0022942792068098,0.0005540834999999,True,0.15281212179009235,0.15281213658317538
1,0.1040383288648205,-0.0039417274102947,0.147426312,0.148448088,0.1479372,0.0022769220180779,0.000510888,True,0.15212698158408564,0.15212699645892863
1,0.1040383288648205,-0.0032251381715633,0.146803487,0.147909304,0.147356395,0.0022590786127409,0.0005529084999999,True,0.15144096158868414,0.15144097654154215
1,0.1040383288648205,-0.002509063067798,0.146077527,0.147352349,0.146714938,0.002239453434644,0.0006374109999999,True,0.15075415967544378,0.15075417470234698
1,0.1040383288648205,-0.0017934993588991,0.14550321,0.146777071,0.14614014,0.0022219404012849,0.0006369305,True,0.15006668023368425,0.15006669533041944
1,0.1040383288648205,-0.0010784473153145,0.145079981,0.146183303,0.145631642,0.0022065047163781,0.0005516609999999,True,0.14937864068242027,0.14937865584451587
1,0.1040383288648205,-0.0003639062058321,0.14446809,0.145486036,0.144977063,0.0021867138842447,0.000508973,True,0.14869016832899912,0.1486901835517038
1,0.1040383288648205,0.0003501246991933,0.143782836,0.144885212,0.144334024,0.0021673587691518,0.000551188,True,0.14800140198983908,0.14800141726812993
1,0.1040383288648205,0.0010636461278458,0.143189342,0.144291469,0.143740406,0.0021495675733128,0.0005510635,True,0.14731249259395518,0.14731250792249595
1,0.1040383288648205,0.0017766578084265,0.142661141,0.143763173,0.143212157,0.0021337971932683,0.000551016,True,0.1466236046856025,0.1466236200587426
1,0.1040383288648205,0.0024891624630698,0.142113244,0.143130563,0.142621903,0.0021162443981113,0.0005086594999999,True,0.1459349130286769,0.14593492844045444
1,0.1040383288648205,0.0032011598162633,0.141545444,0.142562969,0.142054206,0.0020994307873949,0.0005087625,True,0.14524660877705847,0.1452466242211744
1,0.1040383288648205,0.0039126505898879,0.140957515,0.142060221,0.141508868,0.0020833425374631,0.0005513529999999,True,0.14455889590673832,0.14455891137655405
1,0.1040383288648205,0.0046236355042843,0.140349215,0.141537342,0.140943279,0.0020667222243105,0.0005940635,True,0.143871992376708,0.14387200786524237
1,0.1040383288648205,0.0053341152782582,0.139805203,0.140994112,0.140399657,0.0020508101643389,0.0005944545,True,0.14318613022444587,0.14318614572436889
1,0.1040383288648205,0.0060440896351099,0.139325405,0.140430291,0.139877848,0.0020355944209326,0.0005524429999999,True,0.14250155651475033,0.14250157201838698
